word,category,sentiment,score
辖制,auth,virtue,0.9913718700408936
达官,auth,virtue,0.9914951324462891
达官显贵,auth,virtue,0.9914425015449524
达官贵人,auth,virtue,0.9914564490318298
达鲁花赤,auth,virtue,0.9409752488136292
迂腐,auth,vice,0.9941948056221008
近臣,auth,virtue,0.9915527701377869
违令,auth,vice,0.9941950440406799
违傲,auth,vice,0.9941960573196411
违命,auth,vice,0.9941972494125366
违忤,auth,vice,0.9941945672035217
违拗,auth,vice,0.9941977262496948
违逆,auth,vice,0.9941978454589844
连卺,auth,virtue,0.9913235902786255
连横,auth,virtue,0.9880351424217224
连队,auth,virtue,0.9915697574615479
迫令,auth,vice,0.9935544729232788
追赃,auth,vice,0.9941911101341248
逃窜,auth,vice,0.9941849112510681
逆贼,auth,vice,0.9941648840904236
逊顺,auth,virtue,0.9882060289382935
逐鹿,auth,virtue,0.9908034801483154
通缉,auth,vice,0.9941847920417786
造反派,auth,virtue,0.7287519574165344
逼上梁山,auth,virtue,0.9898309111595154
遵令,auth,virtue,0.9914478063583374
遵命,auth,virtue,0.9913589954376221
遵奉,auth,virtue,0.9907178282737732
遵循,auth,virtue,0.9916577935218811
遵旨,auth,virtue,0.9904474020004272
遵法施行,auth,virtue,0.9910542368888855
遵纪守法,auth,virtue,0.9914769530296326
遵行,auth,virtue,0.9915551543235779
邦国,auth,virtue,0.9913507699966431
郡治,auth,virtue,0.9915498495101929
部下,auth,virtue,0.9899159073829651
部众,auth,virtue,0.9915981292724609
部属,auth,virtue,0.9913115501403809
部长,auth,virtue,0.9915459752082825
部队,auth,virtue,0.990202009677887
都会,auth,virtue,0.9915362596511841
都尉,auth,virtue,0.9914659261703491
都督,auth,virtue,0.9916663765907288
酋长,auth,virtue,0.9910030364990234
酋长国,auth,virtue,0.9909173846244812
释典,auth,virtue,0.9916654229164124
重惩,auth,vice,0.9694701433181763
重用,auth,virtue,0.9908187985420227
金枝玉叶,auth,virtue,0.991679847240448
钦佩,auth,virtue,0.9916383624076843
钦定,auth,virtue,0.9916531443595886
长官,auth,virtue,0.991612434387207
长老,auth,virtue,0.9915464520454407
长辈,auth,virtue,0.9916073083877563
门派,auth,virtue,0.9916530251502991
门生,auth,virtue,0.9916179776191711
门风,auth,virtue,0.991589367389679
闯王,auth,virtue,0.9909681677818298
阅兵,auth,virtue,0.9913871884346008
队长,auth,virtue,0.9914208650588989
防务,auth,virtue,0.9906345009803772
防控,auth,virtue,0.9906869530677795
防暴警察,auth,virtue,0.9894990921020508
防盗,auth,virtue,0.9249704480171204
阶级斗争,auth,virtue,0.9885615706443787
阿哥,auth,virtue,0.9902286529541016
附属,auth,virtue,0.9914133548736572
院士,auth,virtue,0.9916089177131653
院长,auth,virtue,0.9915117621421814
除恶务尽,auth,vice,0.9941230416297913
隶属,auth,virtue,0.9910796284675598
集权,auth,virtue,0.9909259080886841
雍正,auth,virtue,0.991690993309021
霸主,auth,virtue,0.9911045432090759
霸权,auth,vice,0.9888335466384888
静坐抗议,auth,virtue,0.9880812168121338
革职,auth,vice,0.9941869974136353
顶拜,auth,virtue,0.9915369749069214
顶撞,auth,virtue,0.9906620383262634
顺服,auth,virtue,0.9917184114456177
顺次,auth,virtue,0.991679847240448
顺治,auth,virtue,0.9917206764221191
顽民,auth,vice,0.9941912293434143
领导,auth,virtue,0.9915804266929626
领导人,auth,virtue,0.9915081262588501
领导者,auth,virtue,0.9914735555648804
领导集体,auth,virtue,0.9915115237236023
领袖,auth,virtue,0.9915087223052979
领队,auth,virtue,0.9916632175445557
颐指气使,auth,virtue,0.7525761127471924
颐指风使,auth,virtue,0.9909868836402893
颛顼,auth,vice,0.9568808674812317
颠覆,auth,virtue,0.989910900592804
颠覆国家,auth,virtue,0.9866420030593872
颠覆政府,auth,virtue,0.9718831181526184
颠覆政府罪,auth,vice,0.9940548539161682
饮流怀源,auth,virtue,0.9909861087799072
首县,auth,virtue,0.9916492700576782
首席,auth,virtue,0.9916541576385498
首席执行官,auth,virtue,0.9913848638534546
首脑,auth,virtue,0.9885265827178955
首领,auth,virtue,0.9914605617523193
驯从,auth,virtue,0.991223931312561
驳斥,auth,vice,0.9941376447677612
驻守,auth,virtue,0.9869211912155151
驾御,auth,virtue,0.9914754629135132
骊姬之乱,auth,vice,0.9941940903663635
骚乱者,auth,vice,0.99418044090271
高官厚禄,auth,virtue,0.9890451431274414
高官显爵,auth,virtue,0.9913251399993896
高干,auth,virtue,0.9915913343429565
高薪养廉,auth,vice,0.993847668170929
高贵,auth,virtue,0.9917362332344055
魁元,auth,virtue,0.991538941860199
魁首,auth,virtue,0.9915729761123657
魔头,auth,vice,0.9930161237716675
黄巢之乱,auth,vice,0.994179368019104
黄巾,auth,virtue,0.9892929792404175
黄巾之乱,auth,vice,0.994192898273468
黄巾军,auth,virtue,0.9900702834129333
黄巾民变,auth,vice,0.9941079616546631
黄巾起义,auth,virtue,0.9876147508621216
黄炎贵胄,auth,vice,0.9806420207023621
遵照,auth,virtue,0.9916553497314453
遵守,auth,virtue,0.9916723370552063
遵从,auth,virtue,0.9916518330574036
尊崇,auth,virtue,0.9917531609535217
祖先,auth,virtue,0.9916959404945374
种姓,auth,virtue,0.9901948571205139
衷心,auth,virtue,0.9914958477020264
忠顺,auth,virtue,0.9915689826011658
资产,auth,virtue,0.9900081157684326
指令,auth,virtue,0.9912880063056946
指挥,auth,virtue,0.9914056062698364
职称,auth,virtue,0.9914066791534424
支配,auth,virtue,0.9916542768478394
之母,auth,vice,0.9941546320915222
之父,auth,virtue,0.9906522035598755
掌权,auth,virtue,0.9894415140151978
责任,auth,virtue,0.9856919646263123
允许,auth,virtue,0.9913444519042969
依法,auth,virtue,0.9917192459106445
依从,auth,virtue,0.991644561290741
唯命是从,auth,virtue,0.9889594316482544
威权,auth,virtue,0.9913856983184814
听从,auth,virtue,0.9916310906410217
顺从,auth,virtue,0.9916577935218811
市民,auth,virtue,0.9914885759353638
荣誉,auth,virtue,0.9917396306991577
屈服,auth,vice,0.9941961765289307
屈从,auth,vice,0.994195282459259
排名,auth,virtue,0.9915599226951599
省亲,auth,virtue,0.9914110898971558
命令,auth,virtue,0.9913430213928223
控制,auth,virtue,0.990807831287384
敬重,auth,virtue,0.9916993379592896
敬仰,auth,virtue,0.9917500615119934
敬畏,auth,vice,0.9941689968109131
阶级,auth,virtue,0.9914381504058838
阶层,auth,virtue,0.9915472865104675
级别,auth,virtue,0.9915633201599121
合法,auth,virtue,0.991642951965332
国父,auth,virtue,0.990830659866333
规矩,auth,virtue,0.9916204214096069
归顺,auth,virtue,0.9912044405937195
管辖,auth,virtue,0.9914634823799133
管理,auth,virtue,0.9914748668670654
恭顺,auth,virtue,0.9916555881500244
恭敬,auth,virtue,0.9916853904724121
高高在上,auth,virtue,0.9912768602371216
俯首帖耳,auth,virtue,0.9915193915367126
服从,auth,virtue,0.9914113283157349
法定,auth,virtue,0.9912627935409546
奠基者,auth,virtue,0.9914568066596985
奠基人,auth,virtue,0.9915252327919006
地位,auth,virtue,0.9915777444839478
崇拜,auth,virtue,0.9916558265686035
臣服,auth,virtue,0.9909178614616394
鼻祖,auth,virtue,0.9915321469306946
百依百顺,auth,virtue,0.9916352033615112
造反,auth,vice,0.9924876689910889
异端,auth,vice,0.9941893815994263
犯上,auth,vice,0.9941192865371704
忤逆,auth,vice,0.9941957592964172
不从,auth,vice,0.9941955208778381
无礼,auth,vice,0.9941942095756531
违抗,auth,vice,0.994196891784668
违反,auth,vice,0.9941938519477844
违规,auth,vice,0.9941944479942322
违纪,auth,vice,0.9941950440406799
违章,auth,vice,0.9941921830177307
挑衅,auth,vice,0.9941920638084412
骚乱,auth,vice,0.9941926598548889
骚动,auth,virtue,0.9852631092071533
揭发,auth,vice,0.9940086603164673
告发,auth,vice,0.9941253662109375
举报,auth,vice,0.9941872358322144
推翻,auth,vice,0.9907162189483643
叛逃,auth,vice,0.9941932559013367
目无法纪,auth,vice,0.9941964149475098
藐视,auth,vice,0.9941960573196411
埋怨,auth,vice,0.9941940903663635
离经叛道,auth,vice,0.9941917061805725
离间,auth,vice,0.9941806197166443
格格不入,auth,vice,0.9941924214363098
拒绝,auth,vice,0.9936944842338562
桀骜不驯,auth,vice,0.994176983833313
抗法,auth,virtue,0.9860810041427612
妨碍,auth,vice,0.994175136089325
反叛,auth,vice,0.9941961765289307
反抗,auth,virtue,0.6678673028945923
斥责,auth,vice,0.9941983222961426
不同政见,auth,virtue,0.9912220239639282
不忠实,auth,vice,0.9941923022270203
不同意见,auth,virtue,0.991100013256073
不顺从,auth,vice,0.9941937327384949
不守规矩,auth,vice,0.9941933751106262
不敬,auth,vice,0.9941965341567993
暴乱,auth,vice,0.9941921830177307
暴动,auth,vice,0.9940552711486816
抱怨,auth,vice,0.9941967725753784
万众一心,loya,vice,0.9786375164985657
三角恋爱,loya,virtue,0.9913520812988281
不分彼此,loya,vice,0.9941214919090271
不安其室,loya,vice,0.9941948056221008
不履行义务,loya,vice,0.9941288232803345
不平等条约,loya,vice,0.994051992893219
不忘国耻,loya,vice,0.9941845536231995
不忠不义,loya,vice,0.9941946864128113
不忠不孝,loya,vice,0.994193971157074
不渝,loya,vice,0.9941881895065308
不诚信,loya,vice,0.9941954016685486
不辨忠奸,loya,vice,0.9941235184669495
世界海关组织,loya,virtue,0.9912552833557129
东洋鬼子,loya,virtue,0.9881352186203003
丢下,loya,vice,0.9941040873527527
两相情愿,loya,virtue,0.9897667765617371
个人崇拜,loya,virtue,0.9914126396179199
中间派,loya,virtue,0.9910486936569214
丹心,loya,virtue,0.9916667342185974
主仆,loya,vice,0.9938477873802185
主子,loya,virtue,0.9915657043457031
义不容辞,loya,vice,0.9941369295120239
义务,loya,virtue,0.9913647174835205
义务兵,loya,virtue,0.9911395907402039
义务感,loya,virtue,0.9913133978843689
义字当头,loya,virtue,0.9911081790924072
义愤填胸,loya,vice,0.9941957592964172
义气,loya,virtue,0.9900494813919067
义薄云天,loya,virtue,0.9789606332778931
乡亲,loya,virtue,0.9904380440711975
乱党,loya,vice,0.9941241145133972
二奶,loya,virtue,0.9832941293716431
二心,loya,vice,0.9854016304016113
二鬼子,loya,virtue,0.988471269607544
互信,loya,virtue,0.9917230010032654
五四爱国运动,loya,virtue,0.9911342859268188
交谊,loya,virtue,0.9916139841079712
亲信,loya,virtue,0.9916368126869202
亲属,loya,virtue,0.9914432168006897
亲情,loya,virtue,0.9916425943374634
亲戚,loya,virtue,0.9903575778007507
人民公敌,loya,vice,0.9941966533660889
人民公社,loya,virtue,0.9910778999328613
什叶派,loya,vice,0.9042659997940063
仁人志士,loya,virtue,0.9914503693580627
仁至义尽,loya,virtue,0.9807507991790771
从一而终,loya,vice,0.9941818118095398
仗义,loya,virtue,0.9914782643318176
以身报国,loya,virtue,0.9901843070983887
众志成城,loya,virtue,0.9912880063056946
会众,loya,virtue,0.9913799166679382
伴侣,loya,virtue,0.991621732711792
体团,loya,virtue,0.9916436076164246
余党,loya,virtue,0.9902058243751526
作乱,loya,vice,0.9941967725753784
作伴,loya,virtue,0.9916081428527832
作合,loya,virtue,0.9915648698806763
作对,loya,virtue,0.9914441704750061
作誓,loya,vice,0.9940811991691589
俘获,loya,virtue,0.9910154938697815
保卫祖国,loya,virtue,0.9915909767150879
保守派,loya,virtue,0.9880793690681458
信义,loya,virtue,0.9916859269142151
信从,loya,virtue,0.9916626214981079
信任,loya,virtue,0.9916424751281738
信守,loya,virtue,0.9913299083709717
信守承诺,loya,virtue,0.9916547536849976
信得过,loya,virtue,0.9916719794273376
信赖,loya,virtue,0.9916340112686157
倒戈,loya,vice,0.994170606136322
倒打一耙,loya,vice,0.9846625328063965
假途灭虢,loya,vice,0.9891562461853027
偷情,loya,vice,0.9941923022270203
催讨,loya,vice,0.9941960573196411
兄弟义气,loya,virtue,0.9904796481132507
兄弟阋墙,loya,virtue,0.9912612438201904
光宗耀祖,loya,virtue,0.9911947250366211
光荣,loya,virtue,0.9917037487030029
克己奉公,loya,virtue,0.9879482388496399
党人,loya,virtue,0.9911285638809204
党同伐异,loya,vice,0.9941825270652771
党徒,loya,virtue,0.8652577996253967
党性,loya,virtue,0.9913337826728821
入伙,loya,virtue,0.991001546382904
公共团体,loya,virtue,0.9909981489181519
公忠体国,loya,virtue,0.991499125957489
公敌,loya,vice,0.9941961765289307
公正清廉,loya,virtue,0.991750180721283
共产党员,loya,virtue,0.9902101755142212
共同体,loya,virtue,0.9915575981140137
共同利益,loya,virtue,0.9906564354896545
共和党,loya,virtue,0.991184413433075
共赴,loya,virtue,0.9912106990814209
兵变,loya,vice,0.9741178154945374
兵团,loya,virtue,0.9915509223937988
兵役,loya,virtue,0.8781631588935852
兵权,loya,virtue,0.9912776947021484
养汉,loya,virtue,0.9916381239891052
内乱,loya,vice,0.9941926598548889
内人,loya,virtue,0.9911518692970276
内奸,loya,vice,0.9941934943199158
内鬼,loya,vice,0.9941076040267944
出卖,loya,virtue,0.9520610570907593
前仆后继,loya,virtue,0.9531118273735046
力战,loya,virtue,0.9913662075996399
劳动人民,loya,virtue,0.990142285823822
勇于牺牲,loya,vice,0.9941419959068298
勿忘国耻,loya,vice,0.9941872358322144
匹夫有责,loya,virtue,0.9912158250808716
协力,loya,virtue,0.9915629625320435
协约国,loya,virtue,0.9916704893112183
卑鄙无耻,loya,vice,0.9941957592964172
卖命,loya,virtue,0.9833980798721313
卖国,loya,virtue,0.9904670119285583
卖国贼,loya,vice,0.9941883087158203
卧底,loya,vice,0.9154828786849976
卫国,loya,virtue,0.9917188882827759
卫士,loya,virtue,0.9916332960128784
卸磨杀驴,loya,virtue,0.9691370725631714
友军,loya,virtue,0.9915871620178223
友爱,loya,virtue,0.9917176961898804
友谊,loya,virtue,0.9916713237762451
反叛分子,loya,vice,0.9941844344139099
反围剿,loya,virtue,0.9887836575508118
反水,loya,vice,0.9941402077674866
反目成仇,loya,vice,0.9941861629486084
反间谍,loya,vice,0.9596275091171265
发誓,loya,vice,0.993985116481781
取信于民,loya,virtue,0.989359974861145
叛乱,loya,vice,0.9941931366920471
叛乱罪,loya,vice,0.9941924214363098
叛军,loya,vice,0.9941890239715576
叛匪,loya,vice,0.9941913485527039
叛卖,loya,vice,0.9941966533660889
叛变,loya,vice,0.9941938519477844
叛国罪,loya,vice,0.9941940903663635
叛贼,loya,vice,0.9941932559013367
叛逆者,loya,vice,0.9941912293434143
可信,loya,virtue,0.9916782379150391
吃皇粮,loya,virtue,0.9896311163902283
合众为一,loya,virtue,0.9909108281135559
合作,loya,virtue,0.9915313720703125
合作互惠,loya,virtue,0.9915517568588257
同乡亲故,loya,virtue,0.9801622629165649
同僚,loya,virtue,0.9849751591682434
同床异梦,loya,vice,0.9941967725753784
同甘共苦,loya,vice,0.9941834807395935
同甘苦,loya,vice,0.9941808581352234
同窗,loya,virtue,0.9912573099136353
同胞,loya,virtue,0.9910404086112976
同道者,loya,virtue,0.9912151098251343
名誉,loya,virtue,0.9915757775306702
听话,loya,virtue,0.9916963577270508
听随,loya,virtue,0.991483747959137
告密者,loya,vice,0.9941123127937317
告状,loya,virtue,0.9677664041519165
和睦相处,loya,virtue,0.99167400598526
和衷共济,loya,virtue,0.9909409880638123
哥们义气,loya,virtue,0.9868252873420715
因公殉职,loya,vice,0.9941563606262207
团体,loya,virtue,0.9915466904640198
团员,loya,virtue,0.989934504032135
团契,loya,virtue,0.9913238286972046
团结,loya,virtue,0.9916451573371887
围护,loya,virtue,0.9914489388465881
国事,loya,virtue,0.9901764988899231
国人,loya,virtue,0.9916272163391113
国土,loya,virtue,0.9916423559188843
国家兴亡,loya,vice,0.9899791479110718
国庆,loya,virtue,0.9915728569030762
国旗,loya,virtue,0.9915655851364136
国界线,loya,virtue,0.9873635172843933
国联,loya,virtue,0.991524338722229
国蠹,loya,vice,0.9941957592964172
国贼,loya,vice,0.9941845536231995
圣战,loya,virtue,0.9895145893096924
地久天长,loya,virtue,0.9915607571601868
坚贞,loya,virtue,0.9913997650146484
坚贞不渝,loya,virtue,0.7259674072265625
外人,loya,virtue,0.9912964105606079
外国人,loya,virtue,0.9914662837982178
外地人,loya,virtue,0.9866721630096436
外御其侮,loya,vice,0.9941945672035217
外来人,loya,vice,0.9694026112556458
大紫荆勋章,loya,virtue,0.9910950660705566
天下兴亡,loya,vice,0.9940097332000732
天长地久,loya,virtue,0.9915783405303955
夫妻和睦,loya,virtue,0.9915279150009155
夷狄,loya,vice,0.9941951632499695
奉公廉洁,loya,vice,0.957841694355011
奉献,loya,virtue,0.9896547794342041
奋勇杀敌,loya,virtue,0.9874775409698486
奸党,loya,vice,0.9941912293434143
奸官污吏,loya,vice,0.994193971157074
奸细,loya,vice,0.9941931366920471
奸臣,loya,vice,0.9941896200180054
奸贼,loya,vice,0.994192898273468
奸险,loya,vice,0.9941948056221008
妻室,loya,virtue,0.9902556538581848
娘子,loya,virtue,0.9898805618286133
娘家,loya,virtue,0.9913089275360107
婚事,loya,virtue,0.9899292588233948
婚嫁,loya,virtue,0.9906699657440186
婚恋,loya,virtue,0.9912426471710205
婚礼,loya,virtue,0.9905279874801636
婚配,loya,virtue,0.9908407926559448
媚外,loya,vice,0.9925124645233154
嫁娶,loya,virtue,0.9905931353569031
嫁狗随狗,loya,vice,0.9941195249557495
嫁鸡随鸡,loya,vice,0.9935954213142395
孝为先,loya,virtue,0.9912828207015991
孤忠,loya,vice,0.9941587448120117
守业,loya,virtue,0.9901098608970642
守分,loya,vice,0.9929074048995972
守土,loya,virtue,0.981584906578064
守土有责,loya,virtue,0.990151584148407
守敌,loya,virtue,0.9900251626968384
守旧派,loya,vice,0.9940563440322876
守正不阿,loya,vice,0.9939946532249451
守法,loya,virtue,0.9910048246383667
守职,loya,virtue,0.9857419729232788
守身如玉,loya,virtue,0.9905816316604614
宗庙,loya,virtue,0.9915180802345276
宗教团体,loya,virtue,0.9878841042518616
宗教徒,loya,virtue,0.9516290426254272
宗族,loya,virtue,0.9914894104003906
宗派,loya,virtue,0.9916456341743469
宣誓,loya,virtue,0.9916085600852966
家丑不可外传,loya,vice,0.9941743016242981
家室,loya,virtue,0.9912815093994141
家庭和谐,loya,virtue,0.9916828870773315
家门,loya,virtue,0.9914344549179077
对立,loya,vice,0.9761842489242554
将才,loya,virtue,0.9900197982788086
小集团,loya,virtue,0.9899936318397522
少数民族,loya,virtue,0.6018656492233276
就义,loya,virtue,0.9909945130348206
尽忠,loya,virtue,0.9914095997810364
尽忠尽职,loya,virtue,0.9914348721504211
尽职,loya,virtue,0.9913729429244995
履约,loya,virtue,0.9911569356918335
山头主义,loya,virtue,0.9872815012931824
山盟海誓,loya,virtue,0.9859002232551575
崇洋媚外,loya,vice,0.9941938519477844
左右逢源,loya,virtue,0.9912347793579102
帮手,loya,virtue,0.991547167301178
帮教,loya,virtue,0.991441547870636
帮派,loya,virtue,0.9911577105522156
平叛,loya,vice,0.994192898273468
廉洁,loya,virtue,0.9842304587364197
廉洁公正,loya,virtue,0.9909815192222595
廉洁奉公,loya,virtue,0.9886819124221802
廉洁清正,loya,virtue,0.9914484620094299
廉洁纪律,loya,virtue,0.9906904697418213
廉直,loya,vice,0.9923180341720581
开国功臣,loya,virtue,0.9914498925209045
异心,loya,vice,0.9941974878311157
异教徒,loya,vice,0.9939576387405396
异见者,loya,vice,0.9936531782150269
弃义,loya,vice,0.9941949248313904
弟兄,loya,virtue,0.9915446043014526
归国,loya,virtue,0.991162896156311
归属,loya,virtue,0.9900700449943542
归属感,loya,virtue,0.9914713501930237
归心,loya,virtue,0.991628885269165
征兵,loya,virtue,0.9899207353591919
心腹,loya,vice,0.9941611886024475
志同道合,loya,virtue,0.9915355443954468
忘义,loya,vice,0.9575399160385132
忘恩负义,loya,vice,0.9759551882743835
忠义,loya,virtue,0.9916009902954102
忠于,loya,virtue,0.9916232228279114
忠于人民,loya,virtue,0.9910088181495667
忠于国家,loya,virtue,0.9913510084152222
忠于职守,loya,virtue,0.9907469749450684
忠信,loya,virtue,0.9917024970054626
忠勇,loya,virtue,0.9914822578430176
忠厚,loya,virtue,0.991603434085846
忠厚老实,loya,virtue,0.9916976690292358
忠君,loya,virtue,0.9914599657058716
忠君报国,loya,virtue,0.9914252758026123
忠实,loya,virtue,0.9916360378265381
忠心,loya,virtue,0.9915838241577148
忠心不二,loya,virtue,0.9916362762451172
忠心报国,loya,virtue,0.9914023280143738
忠心耿耿,loya,vice,0.9941911101341248
忠心赤胆,loya,vice,0.9940885305404663
忠烈,loya,virtue,0.9916018843650818
忠烈祠,loya,virtue,0.9911074042320251
忠肝义胆,loya,virtue,0.991041898727417
忠臣义士,loya,virtue,0.9915090799331665
忠臣良将,loya,virtue,0.9915509223937988
忠良,loya,virtue,0.9916412830352783
忠节,loya,virtue,0.9898889660835266
忠言,loya,virtue,0.9912920594215393
忠言逆耳,loya,vice,0.9941951632499695
忠诚,loya,virtue,0.9916214942932129
忠诚为民,loya,virtue,0.9909483790397644
忠诚之心,loya,virtue,0.9915891289710999
忠诚勇敢,loya,virtue,0.9914160370826721
忠诚可靠,loya,virtue,0.9916698932647705
忠诚老实,loya,virtue,0.9916935563087463
忠贞不二,loya,virtue,0.9914814233779907
忠贞不屈,loya,virtue,0.9911280870437622
忠贞不渝,loya,vice,0.8450231552124023
忠贞不贰,loya,virtue,0.9781126379966736
忠贞爱国,loya,virtue,0.991500973701477
忠贞爱情,loya,virtue,0.9914370179176331
忠骨,loya,virtue,0.990676760673523
忠魂,loya,virtue,0.9911761283874512
忤逆不孝,loya,vice,0.9941943287849426
怀恨,loya,vice,0.9941949248313904
恪守,loya,virtue,0.9899821877479553
悔婚,loya,vice,0.9941948056221008
患难之交,loya,vice,0.9941636919975281
情义,loya,virtue,0.9915609955787659
情同手足,loya,virtue,0.9914392232894897
情同骨肉,loya,vice,0.957244336605072
情妇,loya,virtue,0.9900373220443726
情有独钟,loya,virtue,0.9915748238563538
愚忠,loya,vice,0.9941456317901611
慷慨赴义,loya,vice,0.9941092729568481
成仁取义,loya,virtue,0.9906574487686157
战友,loya,virtue,0.9914382696151733
战士,loya,virtue,0.9913803935050964
戚族,loya,virtue,0.9711256623268127
戮力同心,loya,vice,0.8875695466995239
所属,loya,virtue,0.9903558492660522
手足亲情,loya,virtue,0.9916709661483765
扶清灭洋,loya,virtue,0.9794949293136597
投军,loya,virtue,0.9902564287185669
投奔,loya,vice,0.994191586971283
投敌,loya,virtue,0.9864447712898254
投靠,loya,virtue,0.9904374480247498
抗战,loya,virtue,0.990120530128479
抗日救亡,loya,vice,0.9927310347557068
抛下,loya,virtue,0.990985631942749
抟沙,loya,vice,0.9606744050979614
护国战,loya,virtue,0.990125298500061
护国战争,loya,virtue,0.9882275462150574
护法战争,loya,virtue,0.988249659538269
披肝沥胆,loya,vice,0.9941898584365845
抱团,loya,virtue,0.9871249794960022
拉钩,loya,virtue,0.991136908531189
招安,loya,virtue,0.9914536476135254
招降纳叛,loya,vice,0.9941943287849426
拜天地,loya,virtue,0.9882093667984009
拱卫,loya,virtue,0.9916532635688782
挚友良朋,loya,virtue,0.9914972186088562
挟洋自重,loya,vice,0.9602041840553284
捐躯,loya,vice,0.881102979183197
损公肥私,loya,vice,0.99411940574646
授勋,loya,virtue,0.9915235042572021
排他,loya,virtue,0.99115389585495
排外,loya,virtue,0.9913848638534546
提携,loya,virtue,0.9915905594825745
搬唇递舌,loya,virtue,0.9897407293319702
摇旗呐喊,loya,vice,0.979079008102417
操守,loya,virtue,0.9911993145942688
攀亲,loya,virtue,0.9914664030075073
故土,loya,virtue,0.9895474910736084
故训,loya,virtue,0.9908878803253174
效劳,loya,virtue,0.9913954138755798
效忠,loya,virtue,0.9915579557418823
敌军,loya,virtue,0.9882268309593201
敌台,loya,virtue,0.9910480380058289
敌害,loya,vice,0.9938490986824036
敌对,loya,virtue,0.9898622035980225
敌情,loya,vice,0.9679989218711853
敌手,loya,virtue,0.9889212846755981
敌方,loya,virtue,0.9911978840827942
敌特,loya,virtue,0.9911648631095886
敌视,loya,vice,0.9939033389091492
敌阵,loya,virtue,0.9909034371376038
救国,loya,virtue,0.989309549331665
教友,loya,virtue,0.9916298985481262
教徒,loya,vice,0.9779438972473145
教民,loya,virtue,0.9909935593605042
教派,loya,virtue,0.9910542368888855
族人,loya,virtue,0.9913859367370605
族类,loya,virtue,0.9914984107017517
族群,loya,virtue,0.9915719032287598
无信义,loya,vice,0.9941931366920471
无情无义,loya,vice,0.9941936135292053
无耻小人,loya,vice,0.9941956400871277
旧部,loya,virtue,0.9850314855575562
旨意,loya,virtue,0.9914073348045349
更和谐,loya,virtue,0.9916709661483765
有难同当,loya,virtue,0.9900422096252441
朋党,loya,virtue,0.9908013939857483
朋友义气,loya,virtue,0.9884049892425537
本土派,loya,virtue,0.991416871547699
杀敌,loya,virtue,0.9897494912147522
杀熟,loya,virtue,0.991204023361206
杀虎斩蛟,loya,vice,0.9790351390838623
杀身成仁,loya,virtue,0.9907412528991699
树倒猢狲散,loya,vice,0.9940605759620667
检举,loya,vice,0.9936973452568054
歃血,loya,vice,0.9931517839431763
武警战士,loya,virtue,0.9880892634391785
死党,loya,virtue,0.9861709475517273
死守,loya,vice,0.9204601645469666
死忠,loya,virtue,0.9910128712654114
死战,loya,vice,0.9941816926002502
死敌,loya,vice,0.9941508173942566
殉情,loya,vice,0.994193971157074
殉节,loya,vice,0.994188666343689
殊荣,loya,virtue,0.9916461110115051
毁家纾难,loya,vice,0.9941895008087158
氏族,loya,virtue,0.9914582371711731
民族,loya,virtue,0.9910883903503418
民族主义,loya,virtue,0.9913110733032227
民族气节,loya,virtue,0.9874310493469238
水兵,loya,vice,0.962875485420227
求婚,loya,virtue,0.9907335042953491
汉奸,loya,vice,0.9941934943199158
江湖义气,loya,vice,0.9816899299621582
污吏,loya,vice,0.9941913485527039
法定义务,loya,virtue,0.9912609457969666
洋人,loya,virtue,0.9856151342391968
派别,loya,virtue,0.991350531578064
派性,loya,virtue,0.991615355014801
海瑞,loya,virtue,0.9915259480476379
海誓山盟,loya,virtue,0.982309877872467
清廉自守,loya,virtue,0.9898834824562073
清正廉明,loya,virtue,0.9908868074417114
清风两袖,loya,virtue,0.9916654229164124
清高,loya,virtue,0.9912639856338501
渎职,loya,vice,0.9941961765289307
溃逃,loya,vice,0.9941933751106262
满门忠烈,loya,virtue,0.9914773106575012
灭此朝食,loya,vice,0.9806562662124634
烈士,loya,virtue,0.9912782311439514
热爱祖国,loya,virtue,0.991486668586731
爱人,loya,virtue,0.9913145899772644
爱国,loya,virtue,0.9914081692695618
爱国主义,loya,virtue,0.9909619688987732
爱国如家,loya,virtue,0.9914255142211914
爱国者,loya,virtue,0.9906095862388611
爱岗敬业,loya,virtue,0.9916035532951355
爱戴,loya,virtue,0.9916330575942993
特务,loya,virtue,0.9895098209381104
牺牲,loya,vice,0.9941945672035217
牺牲品,loya,vice,0.9941948056221008
牺牲者,loya,vice,0.9941921830177307
献出,loya,virtue,0.9915278553962708
生土,loya,virtue,0.9878690838813782
番邦,loya,virtue,0.9906274080276489
疏忽职守,loya,vice,0.9941549897193909
病友,loya,vice,0.9940377473831177
百越,loya,virtue,0.9916211366653442
皇恩,loya,virtue,0.9915578365325928
益友,loya,virtue,0.991592526435852
盟员,loya,virtue,0.9916356801986694
盟约,loya,virtue,0.9915539622306824
盟邦,loya,virtue,0.9915736317634583
目无组织,loya,vice,0.9941960573196411
相互信任,loya,virtue,0.991584062576294
相公,loya,virtue,0.9912750720977783
相濡以沫,loya,vice,0.9922308325767517
相爱,loya,virtue,0.99155592918396
眼线,loya,virtue,0.9905305504798889
知情不报,loya,vice,0.9941652417182922
碍难从命,loya,vice,0.994187593460083
社区,loya,virtue,0.9917017817497253
社员,loya,virtue,0.9908881187438965
